,Unnamed: 0,index,case,event,journey_id,random_distributed_time,new_trace,last_trace,delay,random_distributed_time_delay,timestamp,time_diff,new_guess_col,split,predict,GCPAP,TAP,MPTAP
0,58,58,11,0,0,1.9363684652934483,True,False,0.5,2.436368465293448,2.436368465293448,0.3684776776546429,False,training,1.0183703,1.0183703,0.3684776776546429,1.0032131908688766
1,59,59,11,1,0,0.3684776776546432,False,False,0.0,0.3684776776546432,2.804846142948091,1.300856029386776,False,training,1.186131,1.186131,1.300856029386776,1.2815808011377554
2,60,60,11,2,0,1.3008560293867764,False,False,0.0,1.3008560293867764,4.105702172334866,1.2463673649561091,False,training,0.94242096,0.94242096,1.2463673649561091,0.9937878651379018
3,61,61,11,1,0,1.2463673649561091,False,False,0.0,1.2463673649561091,5.352069537290976,0.4428513393332034,False,training,1.1417366,1.1417366,0.4428513393332034,1.2815808011377554
4,62,62,11,2,0,0.4428513393332033,False,False,0.0,0.4428513393332033,5.79492087662418,0.07989774872700117,False,training,0.91187024,0.91187024,0.07989774872700117,1.0289531194552297
5,63,63,11,3,0,0.0798977487270009,False,False,0.0,0.0798977487270009,5.874818625351182,0.5121930606314979,False,training,1.1478342,1.1478342,0.5121930606314979,0.9242013858963258
6,64,64,11,4,0,0.5121930606314977,False,False,0.0,0.5121930606314977,6.387011685982679,1.2143587448308573,False,training,0.8474853,0.8474853,1.2143587448308573,0.9542016898890628
7,65,65,11,5,0,1.2143587448308573,False,False,0.0,1.2143587448308573,7.601370430813537,2.1446779019554425,False,training,0.93687445,0.93687445,2.1446779019554425,1.0680429040823818
8,66,66,11,0,0,2.1446779019554425,False,False,0.0,2.1446779019554425,9.74604833276898,1.091922891144323,False,training,1.0378485,1.0378485,1.091922891144323,1.0032131908688766
9,67,67,11,1,0,1.0919228911443228,False,True,0.0,1.0919228911443228,10.837971223913302,0.6447402620782371,True,training,1.2545602,1.2545602,0.6447402620782371,1.0606949447413418
10,99,99,18,1,0,0.14474026207823634,True,False,0.5,0.6447402620782363,11.48271148599154,1.1853605335693975,False,training,1.2431145,1.2431145,1.1853605335693975,1.2815808011377554
11,100,100,18,2,0,1.1853605335693984,False,False,0.0,1.1853605335693984,12.668072019560935,3.2451405234353214,False,training,1.0507575,1.0507575,3.2451405234353214,1.1202135152728947
12,101,101,18,0,0,3.2451405234353214,False,False,0.0,3.2451405234353214,15.913212542996256,1.961359505323253,False,training,0.9865229,0.9865229,1.961359505323253,1.0032131908688766
13,102,102,18,1,0,1.9613595053232529,False,False,0.0,1.9613595053232529,17.87457204831951,2.3356754099011248,False,training,1.1732578,1.1732578,2.3356754099011248,1.2815808011377554
14,103,103,18,2,0,2.3356754099011248,False,False,0.0,2.3356754099011248,20.210247458220643,3.6594660805328663,False,training,0.96522075,0.96522075,3.6594660805328663,1.0289531194552297
15,104,104,18,3,0,3.659466080532866,False,False,0.0,3.659466080532866,23.8697135387535,2.2675107119819344,False,training,1.2587851,1.2587851,2.2675107119819344,1.0851677445719075
16,105,105,18,5,0,2.2675107119819353,False,False,0.0,2.2675107119819353,26.13722425073544,2.7943419289651708,False,training,0.8797394,0.8797394,2.7943419289651708,0.8570236659249986
17,106,106,18,4,0,2.794341928965171,False,False,0.0,2.794341928965171,28.931566179700607,0.8320150728714246,False,training,0.94970775,0.94970775,0.8320150728714246,1.051587755311405
18,107,107,18,0,0,0.8320150728714252,False,False,0.0,0.8320150728714252,29.76358125257203,1.1846188583622317,False,training,0.9210481,0.9210481,1.1846188583622317,1.0032131908688766
19,108,108,18,1,0,1.1846188583622328,False,True,0.0,1.1846188583622328,30.948200110934266,1.9980520595015283,True,training,1.2567058,1.2567058,1.9980520595015283,1.0606949447413418
20,122,122,22,1,0,1.498052059501528,True,False,0.5,1.998052059501528,32.94625217043579,0.19286559738692688,False,training,1.1986274,1.1986274,0.19286559738692688,1.0740271317081418
21,123,123,22,0,0,0.1928655973869278,False,False,0.0,0.1928655973869278,33.13911776782272,0.7651856030764179,False,training,0.99361336,0.99361336,0.7651856030764179,0.902478125896437
22,124,124,22,2,0,0.7651856030764203,False,False,0.0,0.7651856030764203,33.904303370899136,0.6378164063513054,False,training,1.0727673,1.0727673,0.6378164063513054,0.9937878651379018
23,125,125,22,1,0,0.6378164063513037,False,False,0.0,0.6378164063513037,34.54211977725044,1.161614216237837,False,training,1.2325832,1.2325832,1.161614216237837,1.2815808011377554
24,126,126,22,2,0,1.161614216237837,False,False,0.0,1.161614216237837,35.703733993488285,0.6814642149533725,False,training,0.85844827,0.85844827,0.6814642149533725,0.8471246835915137
25,127,127,22,4,0,0.6814642149533755,False,False,0.0,0.6814642149533755,36.38519820844165,1.5928408534765737,False,training,0.8837547,0.8837547,1.5928408534765737,1.051587755311405
26,128,128,22,0,0,1.5928408534765737,False,False,0.0,1.5928408534765737,37.978039061918224,2.4613545561882404,False,training,0.8568628,0.8568628,2.4613545561882404,0.9282020743125172
27,129,129,22,3,0,2.4613545561882404,False,False,0.0,2.4613545561882404,40.43939361810647,1.10789410719363,False,training,1.138288,1.138288,1.10789410719363,1.0851677445719075
28,130,130,22,5,0,1.1078941071936328,False,False,0.0,1.1078941071936328,41.547287725300095,0.1512517138810665,False,training,0.8990459,0.8990459,0.1512517138810665,1.0253450698885733
29,131,131,22,1,0,0.15125171388106992,False,True,0.0,0.15125171388106992,41.698539439181154,0.6760283639602065,True,training,1.3053223,1.3053223,0.6760283639602065,1.2815808011377554
30,138,138,25,2,0,0.17602836396020788,True,False,0.5,0.6760283639602078,42.37456780314137,1.3169371326223995,False,training,1.1024625,1.1024625,1.3169371326223995,0.8471246835915137
31,139,139,25,4,0,1.3169371326224026,False,False,0.0,1.3169371326224026,43.69150493576377,0.5901245377120432,False,training,1.1654612,1.1654612,0.5901245377120432,1.051587755311405
32,140,140,25,0,0,0.5901245377120422,False,False,0.0,0.5901245377120422,44.28162947347581,0.22885900531024814,False,training,1.0480936,1.0480936,0.22885900531024814,0.902478125896437
33,141,141,25,2,0,0.22885900531024803,False,False,0.0,0.22885900531024803,44.51048847878606,3.304507949495388,False,training,1.1537019,1.1537019,3.304507949495388,1.0289531194552297
34,142,142,25,3,0,3.3045079494953864,False,True,0.0,3.3045079494953864,47.814996428281454,2.407860696859885,True,training,1.3207434,1.3207434,2.407860696859885,1.424672314723245
35,216,216,42,3,0,1.9078606968598881,True,False,0.5,2.4078606968598883,50.222857125141324,2.335773810020889,False,training,1.0931995,1.0931995,2.335773810020889,1.2586422959506656
36,217,217,42,2,0,2.3357738100208856,False,False,0.0,2.3357738100208856,52.55863093516222,0.30465327421047306,False,training,0.84881943,0.84881943,0.30465327421047306,1.0289531194552297
37,218,218,42,3,0,0.3046532742104706,False,True,0.0,0.3046532742104706,52.863284209372694,0.6117750671326476,True,training,1.28366,1.28366,0.6117750671326476,1.3374972522348123
38,301,301,55,0,0,0.111775067132645,True,False,0.5,0.6117750671326451,53.47505927650535,1.9078684952741227,False,training,0.9048172,0.9048172,1.9078684952741227,1.0032131908688766
39,302,302,55,1,0,1.907868495274124,False,False,0.0,1.907868495274124,55.382927771779464,0.7946989960658399,False,training,1.1665488,1.1665488,0.7946989960658399,1.0606949447413418
40,303,303,55,1,0,0.7946989960658389,False,False,0.0,0.7946989960658389,56.1776267678453,0.4519496941447514,False,training,1.1219164,1.1219164,0.4519496941447514,1.2815808011377554
41,304,304,55,2,0,0.4519496941447498,False,False,0.0,0.4519496941447498,56.62957646199006,0.10639454226443944,False,training,0.95154375,0.95154375,0.10639454226443944,1.0327216686449208
42,305,305,55,2,0,0.10639454226443802,False,False,0.0,0.10639454226443802,56.7359710042545,0.5226319928755316,False,training,0.92105144,0.92105144,0.5226319928755316,0.8471246835915137
43,306,306,55,4,0,0.5226319928755346,False,False,0.0,0.5226319928755346,57.25860299713002,1.0363057846241899,False,training,0.9061172,0.9061172,1.0363057846241899,1.051587755311405
44,307,307,55,0,0,1.0363057846241872,False,False,0.0,1.0363057846241872,58.294908781754216,2.7186683580915694,False,training,0.8947835,0.8947835,2.7186683580915694,0.9282020743125172
45,308,308,55,3,0,2.718668358091572,False,False,0.0,2.718668358091572,61.01357713984578,0.7433682934787669,False,training,1.1412798,1.1412798,0.7433682934787669,1.0851677445719075
46,309,309,55,5,0,0.7433682934787696,False,False,0.0,0.7433682934787696,61.756945433324546,0.01103992655128394,False,training,0.9368675,0.9368675,0.01103992655128394,1.0253450698885733
47,310,310,55,1,0,0.011039926551286059,False,True,0.0,0.011039926551286059,61.767985359875844,0.9318910721009956,True,training,1.3404795,1.3404795,0.9318910721009956,1.2815808011377554
48,319,319,58,2,0,0.43189107210099453,True,False,0.5,0.9318910721009946,62.699876431976826,0.2930020260572803,False,training,1.1126205,1.1126205,0.2930020260572803,0.8471246835915137
49,320,320,58,4,0,0.2930020260572769,False,False,0.0,0.2930020260572769,62.992878458034106,0.6795034131797449,False,training,1.2132882,1.2132882,0.6795034131797449,1.051587755311405
50,321,321,58,0,0,0.6795034131797428,False,False,0.0,0.6795034131797428,63.67238187121386,2.0570335265878725,False,training,1.0425526,1.0425526,2.0570335265878725,0.902478125896437
