,Unnamed: 0,index,case,event,journey_id,random_distributed_time,new_trace,last_trace,delay,random_distributed_time_delay,timestamp,time_diff,new_guess_col,split,predict,GCPAP,TAP,MPTAP
0,58,58,11,0,0,1.9363684652934483,True,False,1.0,2.936368465293448,2.936368465293448,0.3684776776546429,False,training,1.059446,1.059446,0.3684776776546429,1.003213190868875
1,59,59,11,1,0,0.3684776776546432,False,False,0.0,0.3684776776546432,3.304846142948091,1.300856029386776,False,training,1.3399686,1.3399686,1.300856029386776,1.4835675561046475
2,60,60,11,2,0,1.3008560293867764,False,False,0.0,1.3008560293867764,4.605702172334867,1.2463673649561091,False,training,0.9010218,0.9010218,1.2463673649561091,0.9937878651378971
3,61,61,11,1,0,1.2463673649561091,False,False,0.0,1.2463673649561091,5.852069537290976,0.4428513393332034,False,training,1.337289,1.337289,0.4428513393332034,1.4835675561046475
4,62,62,11,2,0,0.4428513393332033,False,False,0.0,0.4428513393332033,6.29492087662418,0.07989774872700117,False,training,0.801064,0.801064,0.07989774872700117,1.0289531194552268
5,63,63,11,3,0,0.0798977487270009,False,False,0.0,0.0798977487270009,6.374818625351182,0.5121930606314979,False,training,1.2962824,1.2962824,0.5121930606314979,0.9242013858963225
6,64,64,11,4,0,0.5121930606314977,False,False,0.0,0.5121930606314977,6.887011685982679,1.2143587448308564,False,training,0.7381966,0.7381966,1.2143587448308564,0.9542016898890578
7,65,65,11,5,0,1.2143587448308573,False,False,0.0,1.2143587448308573,8.101370430813535,2.1446779019554434,False,training,0.8765577,0.8765577,2.1446779019554434,1.0680429040823864
8,66,66,11,0,0,2.1446779019554425,False,False,0.0,2.1446779019554425,10.24604833276898,1.091922891144323,False,training,1.1786889,1.1786889,1.091922891144323,1.003213190868875
9,67,67,11,1,0,1.0919228911443228,False,True,0.0,1.0919228911443228,11.337971223913302,1.144740262078237,True,training,1.563656,1.563656,1.144740262078237,1.2497975088439053
10,99,99,18,1,0,0.14474026207823634,True,False,1.0,1.1447402620782363,12.48271148599154,1.1853605335693975,False,training,1.4688289,1.4688289,1.1853605335693975,1.4835675561046475
11,100,100,18,2,0,1.1853605335693984,False,False,0.0,1.1853605335693984,13.668072019560935,3.2451405234353192,False,training,0.99837285,0.99837285,3.2451405234353192,1.1202135152728954
12,101,101,18,0,0,3.2451405234353214,False,False,0.0,3.2451405234353214,16.913212542996256,1.9613595053232515,False,training,0.9348498,0.9348498,1.9613595053232515,1.003213190868875
13,102,102,18,1,0,1.9613595053232529,False,False,0.0,1.9613595053232529,18.874572048319507,2.3356754099011248,False,training,1.2036835,1.2036835,2.3356754099011248,1.4835675561046475
14,103,103,18,2,0,2.3356754099011248,False,False,0.0,2.3356754099011248,21.210247458220632,3.6594660805328663,False,training,0.8779652,0.8779652,3.6594660805328663,1.0289531194552268
15,104,104,18,3,0,3.659466080532866,False,False,0.0,3.659466080532866,24.869713538753494,2.2675107119819344,False,training,1.4282347,1.4282347,2.2675107119819344,1.0851677445719075
16,105,105,18,5,0,2.2675107119819353,False,False,0.0,2.2675107119819353,27.137224250735432,2.7943419289651708,False,training,0.7360574,0.7360574,2.7943419289651708,0.8570236659249916
17,106,106,18,4,0,2.794341928965171,False,False,0.0,2.794341928965171,29.931566179700603,0.8320150728714246,False,training,0.97076285,0.97076285,0.8320150728714246,1.0515877553114021
18,107,107,18,0,0,0.8320150728714252,False,False,0.0,0.8320150728714252,30.76358125257203,1.1846188583622317,False,training,0.98211944,0.98211944,1.1846188583622317,1.003213190868875
19,108,108,18,1,0,1.1846188583622328,False,True,0.0,1.1846188583622328,31.948200110934263,2.498052059501525,True,training,1.5971255,1.5971255,2.498052059501525,1.2497975088439053
20,122,122,22,1,0,1.498052059501528,True,False,1.0,2.498052059501528,34.446252170435784,0.19286559738692688,False,training,1.4195803,1.4195803,0.19286559738692688,1.1660669327031683
21,123,123,22,0,0,0.1928655973869278,False,False,0.0,0.1928655973869278,34.63911776782271,0.7651856030764179,False,training,0.95614135,0.95614135,0.7651856030764179,0.902478125896434
22,124,124,22,2,0,0.7651856030764203,False,False,0.0,0.7651856030764203,35.404303370899136,0.6378164063513054,False,training,1.033329,1.033329,0.6378164063513054,0.9937878651378971
23,125,125,22,1,0,0.6378164063513037,False,False,0.0,0.6378164063513037,36.04211977725043,1.161614216237837,False,training,1.4651515,1.4651515,1.161614216237837,1.4835675561046475
24,126,126,22,2,0,1.161614216237837,False,False,0.0,1.161614216237837,37.20373399348827,0.6814642149533725,False,training,0.76311153,0.76311153,0.6814642149533725,0.847124683591519
25,127,127,22,4,0,0.6814642149533755,False,False,0.0,0.6814642149533755,37.885198208441636,1.5928408534765737,False,training,0.8180647,0.8180647,1.5928408534765737,1.0515877553114021
26,128,128,22,0,0,1.5928408534765737,False,False,0.0,1.5928408534765737,39.47803906191822,2.4613545561882404,False,training,0.72089857,0.72089857,2.4613545561882404,0.9282020743125177
27,129,129,22,3,0,2.4613545561882404,False,False,0.0,2.4613545561882404,41.93939361810646,1.10789410719363,False,training,1.2923054,1.2923054,1.10789410719363,1.0851677445719075
28,130,130,22,5,0,1.1078941071936328,False,False,0.0,1.1078941071936328,43.047287725300095,0.1512517138810665,False,training,0.96965945,0.96965945,0.1512517138810665,1.0253450698885764
29,131,131,22,1,0,0.15125171388106992,False,True,0.0,0.15125171388106992,43.19853943918115,1.1760283639602065,True,training,1.7351433,1.7351433,1.1760283639602065,1.4835675561046475
30,138,138,25,2,0,0.17602836396020788,True,False,1.0,1.1760283639602078,44.37456780314135,1.3169371326223995,False,training,1.1785855,1.1785855,1.3169371326223995,0.847124683591519
31,139,139,25,4,0,1.3169371326224026,False,False,0.0,1.3169371326224026,45.69150493576376,0.5901245377120432,False,training,1.17645,1.17645,0.5901245377120432,1.0515877553114021
32,140,140,25,0,0,0.5901245377120422,False,False,0.0,0.5901245377120422,46.281629473475796,0.22885900531024814,False,training,0.92681104,0.92681104,0.22885900531024814,0.902478125896434
33,141,141,25,2,0,0.22885900531024803,False,False,0.0,0.22885900531024803,46.51048847878605,3.304507949495388,False,training,1.1858903,1.1858903,3.304507949495388,1.0289531194552268
34,142,142,25,3,0,3.3045079494953864,False,True,0.0,3.3045079494953864,49.81499642828144,2.907860696859885,True,training,1.6569906,1.6569906,2.907860696859885,1.9246723147232576
35,216,216,42,3,0,1.9078606968598881,True,False,1.0,2.9078606968598883,52.722857125141324,2.335773810020889,False,training,1.1793236,1.1793236,2.335773810020889,1.5305363896370168
36,217,217,42,2,0,2.3357738100208856,False,False,0.0,2.3357738100208856,55.05863093516221,0.30465327421047306,False,training,0.81520563,0.81520563,0.30465327421047306,1.0289531194552268
37,218,218,42,3,0,0.3046532742104706,False,True,0.0,0.3046532742104706,55.363284209372694,1.1117750671326476,True,training,1.6315076,1.6315076,1.1117750671326476,1.6622395202760467
38,301,301,55,0,0,0.111775067132645,True,False,1.0,1.111775067132645,56.47505927650533,1.9078684952741227,False,training,0.855656,0.855656,1.9078684952741227,1.003213190868875
39,302,302,55,1,0,1.907868495274124,False,False,0.0,1.907868495274124,58.382927771779464,0.7946989960658399,False,training,1.3005383,1.3005383,0.7946989960658399,1.2497975088439053
40,303,303,55,1,0,0.7946989960658389,False,False,0.0,0.7946989960658389,59.1776267678453,0.4519496941447514,False,training,1.2633396,1.2633396,0.4519496941447514,1.4835675561046475
41,304,304,55,2,0,0.4519496941447498,False,False,0.0,0.4519496941447498,59.62957646199005,0.10639454226443944,False,training,0.8958842,0.8958842,0.10639454226443944,1.0327216686449203
42,305,305,55,2,0,0.10639454226443802,False,False,0.0,0.10639454226443802,59.735971004254495,0.5226319928755316,False,training,0.94985914,0.94985914,0.5226319928755316,0.847124683591519
43,306,306,55,4,0,0.5226319928755346,False,False,0.0,0.5226319928755346,60.25860299713002,1.0363057846241899,False,training,0.8444986,0.8444986,1.0363057846241899,1.0515877553114021
44,307,307,55,0,0,1.0363057846241872,False,False,0.0,1.0363057846241872,61.29490878175421,2.7186683580915694,False,training,0.7598429,0.7598429,2.7186683580915694,0.9282020743125177
45,308,308,55,3,0,2.718668358091572,False,False,0.0,2.718668358091572,64.01357713984578,0.7433682934787669,False,training,1.2878366,1.2878366,0.7433682934787669,1.0851677445719075
46,309,309,55,5,0,0.7433682934787696,False,False,0.0,0.7433682934787696,64.75694543332455,0.011039926551291046,False,training,0.99402916,0.99402916,0.011039926551291046,1.0253450698885764
47,310,310,55,1,0,0.011039926551286059,False,True,0.0,0.011039926551286059,64.76798535987584,1.4318910721009956,True,training,1.7605329,1.7605329,1.4318910721009956,1.4835675561046475
